preds,labels
0.0020647873,0
0.0017259343,0
0.009375893,1
0.009410987,1
0.005873514,1
0.0058968873,0
0.0058548776,1
0.002652993,0
0.0016926291,1
0.0018621399,0
0.001369069,0
0.0018971483,0
0.0030671284,0
0.0018371025,0
0.001741219,0
0.0017257738,0
0.0016405742,0
0.0067299916,1
0.005193958,1
0.009692743,1
0.0022483834,1
0.0016223064,0
0.007189297,1
0.011752678,1
0.001824758,0
0.008013682,1
0.0017257625,0
0.0013826484,0
0.0018402486,1
0.002599127,0
0.0070811003,1
0.0014316094,0
0.0018832239,0
0.008879394,1
0.004005991,1
0.0021493603,0
0.001560531,0
0.0067117214,1
0.002083636,0
0.005849726,1
0.008113668,1
0.0018880836,0
0.001614575,0
0.0018354604,0
0.008476316,1
0.0018302221,0
0.0051914467,1
0.007767505,1
0.0015380805,0
0.0018001179,0
0.008318367,1
0.0018213185,0
0.011046839,1
0.0016285685,0
0.0019411353,0
0.00987433,1
0.0061632036,1
0.001954406,0
0.0027438113,1
0.009599893,1
0.006606796,1
0.0017405193,0
0.0016143536,0
0.0034834011,1
0.0060502663,1
0.0033084205,0
0.001864674,0
0.008593647,1
0.009852914,1
0.0047625173,1
0.0018660359,0
0.0040654987,1
0.0010184249,0
0.006568565,1
0.009662376,1
0.0018555,0
0.0040825293,1
0.005340086,1
0.0016927011,0
0.0020133702,0
0.013401617,1
0.0019114424,0
0.009332268,1
0.002004347,0
0.002197042,0
0.0019085604,0
0.0017586114,0
0.0015101252,0
0.0015581825,0
0.0016090797,0
0.0018897564,0
0.0026241029,0
0.001886951,0
0.0018977141,0
0.0018950772,0
0.002082107,1
0.01137806,1
0.0027473103,0
0.005380339,0
0.0017285879,0
0.004287647,1
0.0016039659,0
0.011452556,1
0.0055730045,1
0.0018024782,0
0.0018682516,0
0.0016919127,0
0.001653643,0
0.0025753693,0
0.0017897724,0
0.0011547882,0
0.0035533533,0
0.002047886,0
0.0019033703,1
0.0041119945,0
0.001494875,0
0.0024437401,1
0.006112052,1
0.0015728229,0
0.0024403844,1
0.0016529005,0
0.006918637,1
0.0017857526,0
0.001725574,0
0.0014389382,0
0.005651397,1
0.007003715,1
0.0013630007,0
0.0029787486,0
0.0059945,1
0.008208137,1
0.0031597808,1
0.0019071943,0
0.0035073245,1
0.0029149726,1
0.0019305851,0
0.0022300007,0
0.0027731254,1
0.005803636,0
0.0070082424,1
0.0065725027,1
0.009020066,1
0.012130662,1
0.0017166653,0
0.0018593735,0
0.0012032923,0
0.005347633,1
0.007855333,1
0.008530291,1
0.0026297364,0
0.002013166,0
0.008719151,1
0.010126669,1
0.009166859,1
0.0017947558,0
0.0017451063,0
0.002331126,0
0.0035954777,0
0.0018440498,0
0.0013457021,0
0.0017369759,0
0.0015153443,0
0.0114223845,1
0.0075630546,1
0.0021835382,0
0.008013556,1
0.0018547884,0
0.0023536163,0
0.0018672834,0
0.0016055037,0
0.011236473,1
0.0016620728,0
0.00486081,1
0.0017543319,0
0.0133953225,1
0.009631591,1
0.007868237,1
0.0017205796,0
0.00916438,1
0.0015019907,0
0.0017262148,0
0.0018910716,0
0.0017792697,0
0.010838463,1
0.0028623831,0
0.0039492114,0
0.0045772605,1
0.008530912,1
0.001697065,0
0.0017055933,0
0.006135926,1
0.005067882,1
0.0019747375,0
0.0018404889,0
0.0014796379,0
0.0078348415,1
