preds,labels
0.0017426355,0
0.0017009501,0
0.0027733746,0
0.0017372867,0
0.030293737,1
0.0013597879,0
0.0016138381,0
0.0019109879,0
0.0023722164,0
0.0017402316,0
0.00701741,1
0.002196912,0
0.001792,0
0.0033169654,1
0.0017195337,0
0.0036946223,0
0.0025761721,0
0.0021277247,0
0.0020406176,0
0.018929482,0
0.001964147,0
0.0016398769,0
0.025453558,1
0.0011150785,0
0.0017819678,0
0.0076680803,0
0.001783865,0
0.0017829488,0
0.0025895347,0
0.0016905238,1
0.039812703,0
0.0025441449,0
0.0016802187,0
0.002319323,0
0.00332363,0
0.004581764,0
0.018347224,0
0.024854053,1
0.0017947558,0
0.036401145,1
0.0391917,1
0.0017398014,0
0.0015858297,0
0.002079154,1
0.03337604,1
0.00016723554,0
0.0055673174,0
0.0017360231,0
0.00086962857,1
0.09875502,1
0.001660868,0
0.003513993,0
0.0017675117,0
0.0015519181,0
0.0022949362,0
0.0016485655,0
0.0020098113,0
0.003399268,0
0.014389491,1
0.022277549,1
0.00047839514,0
0.0018348504,0
0.020097895,1
0.0018411897,0
0.0017618393,0
0.009996818,1
0.0015429229,0
0.043363534,1
0.0014180423,0
0.013880803,1
0.007552222,0
0.004207388,1
0.057753086,1
0.0003924079,0
0.0006055518,1
0.0009781596,0
0.0060990513,1
0.00200448,0
0.0022685893,0
0.004275422,1
0.002542251,0
0.001478315,0
0.0024869158,0
0.0025407737,0
0.0034035544,0
0.0017800982,0
0.0980811,1
0.003748838,1
0.0035214121,0
0.0018417669,0
0.0017233873,0
0.0017850734,0
0.0059392587,1
0.0017437583,0
0.003160404,0
0.0018305078,0
0.0023567616,0
0.109513566,1
0.0009875924,0
0.03519764,1
0.10104036,1
0.013552917,0
0.0006857264,0
0.0017776882,0
0.0017712342,0
0.0018354064,0
0.0017364072,0
0.0044531617,1
0.007460451,1
0.007049306,1
0.0017470862,0
0.0016923542,0
0.0017557463,0
0.001731067,0
0.0019779296,0
0.000777503,0
0.0017259626,0
0.0024832657,0
0.0019995302,0
0.004568241,0
0.000892349,1
0.008250356,1
0.0017760238,0
0.0048842654,1
0.0013574328,0
0.0048586014,0
0.0017590672,0
0.0018025385,0
0.0018046194,0
0.026310518,0
0.067654,1
0.001812389,0
0.0017670428,0
0.0018198112,0
0.003931317,0
0.053086143,1
0.0027122274,0
0.0051281513,0
0.0021611468,0
0.0016001922,0
0.002382315,0
0.0018445061,0
0.0069917687,1
0.019523691,1
0.001745861,0
0.0017245202,0
0.0018043465,0
0.0016565472,0
0.0017507899,0
0.009175859,1
0.030923856,1
0.0017544325,0
0.037039183,1
0.0021722133,0
0.002462089,0
0.0018337405,0
