preds,labels
0.16603121,0
0.12920077,0
0.766608,1
0.108085155,0
0.1333426,0
0.8999256,1
0.17962892,0
0.06961296,0
0.094805524,0
0.48401684,1
0.17831855,0
0.102355435,1
0.13480051,0
0.07894464,0
0.10028433,0
0.072373606,0
0.09330298,0
0.07196991,0
0.11443123,0
0.7401429,1
0.16090548,0
0.08986972,0
0.18251978,0
0.09080333,0
0.14236948,0
0.74564165,1
0.104438044,0
0.078293405,0
0.6560924,1
0.2487437,0
0.42705572,1
0.12911503,0
0.7876864,1
0.22058208,0
0.06569145,0
0.8762709,1
0.16179605,0
0.11489788,0
0.25055614,0
0.1565589,0
0.17814441,0
0.95368254,1
0.252437,0
0.11631694,0
0.11841164,0
0.22303809,0
0.08584228,0
0.07791042,0
0.15813729,0
0.103105046,0
0.26819217,0
0.8900153,1
0.06680487,0
0.22952837,0
0.30337483,0
0.9733959,1
0.115360096,0
0.69517404,1
0.43209884,0
0.09387168,0
0.16555062,0
0.09326298,0
0.72573525,1
0.0825363,0
0.7625642,1
0.18049937,0
0.15041548,0
0.08861087,0
0.46808282,1
0.07270773,0
0.12756172,0
0.12790628,0
0.6465662,1
0.08838076,0
0.22924775,0
0.17334867,0
0.948736,1
0.92298913,1
0.14762475,0
0.1347623,0
0.6484596,1
0.09480792,0
0.2675401,0
0.12669149,0
0.1647015,1
0.2092845,0
0.65672284,1
0.14153549,0
0.92646337,1
0.27019036,1
0.07682795,0
0.06142017,0
0.08178696,0
0.8923775,1
0.90026104,1
0.024107162,0
0.2627425,0
0.16753963,0
0.3631969,0
0.057213593,0
0.097155,0
0.14955756,1
0.74768156,1
0.065764554,0
0.38099384,0
0.06751498,0
0.1192823,0
0.08519224,0
0.029374847,0
0.046620466,0
0.08608628,0
0.5422022,1
0.4438209,1
0.42766333,1
0.23863748,1
0.1295156,0
0.097294696,0
0.8757894,1
0.859273,1
0.80818594,1
0.13967296,0
0.057942796,0
0.17226931,0
0.2207147,0
0.107852176,0
0.083216354,0
0.8900087,1
0.49432126,1
0.17108606,0
0.09109625,0
0.09766389,0
0.49721476,1
0.12826441,0
0.07416028,0
0.45334408,1
0.8729582,1
0.04647006,0
0.084927686,0
0.14306112,0
0.87359685,1
0.1061006,0
0.17106822,0
0.086572655,0
0.13893415,0
0.18373382,0
0.087913096,0
0.9776709,1
0.11943702,0
0.25649765,0
0.4176596,1
0.2772971,0
0.0842216,0
0.15809758,0
0.21840155,1
0.03574177,0
0.22422612,0
