preds,labels
0.003376823,1
0.008013354,1
0.0040631327,1
0.004026814,0
0.0037747188,1
0.003562076,1
0.004167628,1
0.0033123896,1
0.0034879565,1
0.002670412,0
0.005389133,1
0.0027439648,1
0.0068598585,1
0.0039680605,1
0.0065601943,1
0.006178843,1
0.0042549176,0
0.0030228656,1
0.008328471,1
0.0038800922,1
0.004023884,1
0.004219633,1
0.0052001206,1
0.0053716376,1
0.005514933,1
0.004643206,0
0.0039317287,1
0.0030451394,0
0.0049859527,1
0.008264613,1
0.0051048505,1
0.0052963756,1
0.003371201,1
0.002793319,1
0.0037766846,1
0.0047551394,1
0.0028917438,0
0.003522984,0
0.009710206,1
0.0035575784,1
0.004052749,1
0.005440338,1
0.0034068492,1
0.00550712,1
0.003993963,1
0.0030189317,1
0.003264648,0
0.0028544194,1
0.0035126237,1
0.0065286905,1
0.0051533375,0
0.0035869172,0
0.0050274422,1
0.003747388,1
0.0038771247,1
0.005083615,1
0.0053520324,1
0.0031956956,1
0.008062248,1
0.0065057627,1
0.0040427186,1
0.0031986812,0
0.009027354,1
0.003586522,1
0.005653847,1
0.004516069,1
0.0060229255,1
0.0034977074,1
0.004474203,1
