preds,labels
0.8291954,1
0.85797644,1
0.87924784,1
0.8314484,1
0.73829925,1
0.8497195,1
0.7371949,1
0.738825,0
0.80603427,0
0.775237,1
0.87243533,0
0.8876366,0
0.6864053,0
0.867129,1
0.8517376,1
0.735261,1
0.70547414,1
0.7851832,1
0.8511661,1
0.743074,1
0.84960663,0
0.75604963,1
0.66515326,1
0.9507728,1
0.69900227,1
0.8238873,1
0.86885446,1
0.78134114,1
0.7648706,1
0.8525105,1
0.7026488,0
0.81904244,1
0.91039014,1
0.7145613,1
0.77083516,1
0.7762239,0
0.60647625,0
0.6953414,0
0.78015625,1
0.8116756,1
0.8386498,1
0.7809358,1
0.8181161,1
0.78535336,1
0.9079042,1
0.737059,0
0.7375902,1
0.7805668,1
0.699088,1
0.76423347,1
0.8777502,1
0.7954406,1
0.80664814,1
0.8562495,1
0.7874755,1
0.7861802,1
0.7349047,1
0.73779726,1
0.79928625,1
0.8266196,1
0.7135942,1
0.78847796,1
0.8449608,1
0.9209156,1
0.76086473,1
0.77435195,1
0.8675392,1
0.82201797,1
0.8638896,1
