preds,labels
0.0036841806,1
0.001607476,0
0.001741334,1
0.0019447173,1
0.0013148728,1
0.002388676,1
0.0015581805,1
0.0012238376,0
0.002420985,0
0.0014610072,1
0.0018041602,1
0.0018020493,1
0.00115068,0
0.0014840048,1
0.0033163426,1
0.0010974607,1
0.01295995,1
0.001486104,1
0.0015057459,1
0.0013983005,1
0.001898755,1
0.0016926526,0
0.0018799781,1
0.0015843512,1
0.0033306307,1
0.0021371362,1
0.0025876695,1
0.003718711,1
0.0027878066,1
0.0019145609,0
0.0011474389,1
0.0016528011,1
0.001498748,0
0.0022354615,1
0.0019981223,1
0.0012662775,1
0.0014224112,1
0.0015362412,1
0.0015701288,1
0.0030518377,1
0.005054507,1
0.0013221544,1
0.0013401115,1
0.001643512,0
0.0012962174,0
0.0017067333,1
0.0018557449,1
0.0015113669,1
0.0016887164,1
0.0014069873,1
0.0016699808,0
0.0012640662,1
0.0012408134,0
0.0014361863,1
0.0023242342,1
0.0018646335,0
0.002827011,1
0.001938977,0
0.0016165632,1
0.0015711568,0
0.0020440444,1
0.0035519185,1
0.0015972547,1
0.0012896423,1
0.0025935392,1
0.0010658574,1
0.0012741102,1
0.002523617,1
0.0019750872,1
