preds,labels
0.0032053476,1
0.0019521092,0
0.002408732,0
0.0019510016,0
0.0019511308,0
0.0019509644,0
0.00233234,1
0.001951149,0
0.0027788435,1
0.0019517031,0
0.0019509073,0
0.0019511856,0
0.0019507738,0
0.001952175,0
0.0037687395,1
0.0025325022,1
0.0019507641,0
0.0019512613,0
0.0019531031,0
0.0020379547,0
0.0030070855,1
0.0019510542,0
0.0019509165,0
0.0019509514,0
0.0024520278,1
0.0030079267,1
0.0020450251,0
0.0019509351,0
0.0019511193,0
0.0032874737,1
0.0019539536,1
0.0021583026,1
0.00195093,0
0.0019510321,0
0.001961227,0
0.001981886,0
0.0019512038,0
0.0019510094,0
0.0029758436,1
0.0020168491,1
0.0023708087,1
0.0019588303,1
0.001951166,0
0.0019511654,0
0.001951137,0
0.0019510619,0
0.0021603296,0
0.0019508959,0
0.0022813557,1
0.001954712,0
0.0019510473,0
0.0019596852,0
0.0019510834,0
0.0021505454,0
0.0019507847,0
0.0019510853,0
0.002175292,1
0.0019509889,0
0.00195103,0
0.0030458262,1
0.002510868,1
0.002711592,0
0.0019510019,0
0.001951009,0
0.0019508816,0
0.001955082,0
0.001951042,0
0.0019507733,0
0.0019509685,0
0.0019507403,0
0.0019508644,0
0.0019510129,0
0.00290509,1
0.0019513101,0
0.0019511362,0
0.0019509213,0
0.0019512586,0
0.0019508757,0
0.0019775396,0
0.002481739,1
0.0019506891,0
0.0019510918,1
0.0032769304,0
0.0019511558,0
0.002834712,1
0.001955531,0
0.0030088653,1
0.0021197877,1
0.0019509409,0
0.0019509793,0
0.0019511221,0
0.0019511636,0
0.0021364202,1
0.0019511594,0
0.003229442,1
0.001951013,0
0.002729987,1
0.0029539934,0
0.001950708,0
0.0021777374,1
0.0029955863,0
0.0019511703,0
0.002761883,1
0.0019509653,0
0.00295296,1
0.0019512384,0
0.0019516672,0
0.0019509516,0
0.0033458543,1
0.0019510293,0
0.0022263986,0
0.0019509563,0
0.002884346,1
0.0026786313,1
0.0019510281,0
0.0025010526,1
0.0019510116,0
0.0019512527,0
0.0021024195,1
0.0028590334,1
0.0019506391,0
0.0023574766,1
0.0020265821,0
0.0027022962,1
0.0019510917,0
0.0019861006,0
0.0019553064,0
0.0020808922,1
0.0019509526,0
0.0019510401,0
0.002362141,0
0.0019510683,0
0.0026117389,1
0.0020390449,0
0.0019509475,0
0.0019509674,0
0.0019510579,0
0.0019511157,0
0.0019512017,0
0.0019512785,0
0.0019529294,0
0.0021748813,0
0.001951011,0
0.001951058,0
0.0019512988,0
0.0019509847,0
0.0019511047,0
0.0019528082,0
0.0019511179,0
0.0020218093,0
0.001950833,0
0.0019506497,0
0.0023776847,1
0.0019511794,0
0.0019511492,0
0.0019509294,0
