preds,labels
0.47125292,0
0.46204066,0
0.10980263,0
0.12629564,0
0.07924615,0
0.3181065,0
0.3089746,0
0.30943176,0
0.36449686,0
0.46938065,0
0.569824,0
0.4979052,0
0.53880864,0
0.5346779,0
0.10392083,0
0.082293764,0
0.6019982,0
0.45119563,0
0.42791817,0
0.39320436,0
0.34701133,0
0.4959955,0
0.4575228,0
0.4615053,0
0.42335418,0
0.48993832,0
0.540297,0
0.3993871,0
0.4953549,0
0.41868156,0
0.43537354,0
0.4287084,0
0.5511219,0
0.49852705,0
0.485646,0
0.4239095,0
0.66431963,0
0.63835657,0
0.45871428,0
0.49332812,0
0.2098687,0
0.19126572,0
0.20772837,0
0.12797219,0
0.18758151,0
0.30694067,0
0.29019153,0
0.075314365,0
0.17781147,0
0.16075197,0
0.109987386,0
0.48753247,0
0.46702078,0
0.4554725,0
0.4704303,0
0.24440975,0
0.34597865,0
0.39023405,0
0.2590079,0
0.28117207,0
0.28915653,0
0.503573,0
0.5599967,0
0.4974118,0
0.46443203,0
0.32147488,0
0.3672264,0
0.45717221,0
0.49285835,0
0.260824,0
0.55543315,0
0.5967088,0
0.4233814,0
0.477918,0
0.5736731,1
0.6300701,1
0.51598936,1
0.58586925,1
0.5898854,1
0.44099444,1
0.46131048,1
0.4383165,1
0.5354352,1
0.5181073,1
0.63276505,1
0.52053523,1
0.5660405,1
0.5805541,1
0.5949009,1
0.51120645,1
0.5318815,1
0.45162874,1
0.54859805,1
0.5360713,1
0.60993516,1
0.6267139,1
0.53298503,1
0.64980155,1
0.53848577,1
0.58846796,1
0.5667279,1
0.50606424,1
0.51234835,1
0.5305194,1
0.58106524,1
0.3342689,1
0.33105558,1
0.58101463,1
0.31401023,1
0.48317564,1
0.32124162,1
0.54417497,1
0.544028,1
0.2750952,1
0.616701,1
0.6266054,1
0.5821594,1
0.54757476,1
0.64239794,1
0.4394031,1
0.6305684,1
0.6490857,1
0.6944549,1
0.5622542,1
0.57239133,1
0.5719444,1
0.5170717,1
0.52513474,1
0.5414656,1
0.6008122,1
0.66939735,1
0.6441454,1
0.49084395,1
0.43885174,1
0.5651088,1
0.60500777,1
0.61068976,1
0.6226912,1
0.53941435,1
0.58105725,1
0.607571,1
0.5013161,1
0.6257362,1
0.6007056,1
0.49145728,1
0.49743193,0
0.48457617,0
0.5187281,0
0.39948937,0
0.39104047,0
0.44616428,0
0.39039835,0
0.55460924,0
0.6113923,0
0.10938141,0
0.08755908,0
0.60702884,0
0.6410824,0
0.4941968,0
0.42861632,0
0.6278494,1
0.5222812,1
0.567195,1
0.42217642,1
0.39294434,1
0.58420414,1
0.61452115,1
0.66491306,1
0.6053284,1
0.66294986,1
0.5000898,1
0.54733306,1
0.55590534,0
0.43530226,0
0.52433324,0
0.42533433,0
0.63622254,0
0.57149446,0
0.14873475,0
0.09742872,0
0.064973235,0
0.443532,0
0.41186756,0
0.46212593,0
0.5536149,0
0.5930851,0
0.26273113,0
0.33744135,0
0.206671,0
0.40896332,0
0.4257098,0
0.48784634,0
0.44270572,0
0.45318004,0
0.4211789,0
0.4665049,0
0.48595688,0
0.5051507,0
0.16176865,0
0.5594467,1
0.59574246,1
0.51503366,1
0.56675285,1
