preds,labels
0.7853928,1
0.826435,0
0.776446,0
0.7864518,1
0.92110085,1
0.83159053,1
0.7704343,1
0.88291144,1
0.87862456,1
0.9000503,1
0.82412827,1
0.77264464,1
0.8169841,0
0.8509167,1
0.78230065,1
0.75277805,1
0.84806365,1
0.85689807,1
0.842537,1
0.82978994,1
0.8024484,1
0.8242226,1
0.81639725,0
0.8345203,0
0.8082662,1
0.7508591,1
0.8558035,1
0.73732,1
0.92333406,1
0.8295075,1
0.8322661,0
0.6785894,1
0.77497125,1
0.6890131,1
0.7215814,1
0.7794732,1
0.8638143,0
0.8272099,1
0.8113031,1
0.7974657,0
0.844036,1
0.82009673,1
0.8227907,1
0.82987344,0
0.8067001,0
0.86023504,1
0.8235328,1
0.8538878,1
0.7810191,0
0.8488216,1
0.8617278,1
0.8196653,1
0.73164785,1
0.75313663,1
0.81072533,1
0.7955697,1
0.8395913,1
0.73743194,1
0.85959244,0
0.88492227,0
0.86272305,1
0.8492586,1
0.8352589,1
0.8523723,1
0.8592034,1
0.8489227,1
0.84297925,1
0.8055517,0
0.87648743,1
0.76991314,1
0.7834351,1
0.75649524,0
