preds,labels
0.002786977,1
0.0042521707,1
0.0023493515,0
0.0036355036,1
0.004034894,1
0.003721353,1
0.002382084,0
0.0045559723,1
0.002692783,0
0.0042634215,1
0.003688035,1
0.0030604375,1
0.00351347,0
0.0041852933,1
0.0029267229,1
0.0038486677,1
0.004612043,1
0.0034126418,1
0.0027576608,0
0.003984906,1
0.0039091357,1
0.0028413348,1
0.004420483,1
0.0030406818,0
0.0034077847,1
0.0034712858,1
0.0044649774,1
0.0037349537,1
0.0023082881,1
0.0035053093,1
0.003001508,1
0.0025520795,1
0.0038405943,1
0.0038388574,1
0.0034059382,1
0.003559903,1
0.0037354361,1
0.0018420822,0
0.003510406,1
0.003605074,1
0.0036788853,1
0.0043748785,1
0.0045057777,1
0.0043172236,1
0.004298284,1
0.0039845626,1
0.0043211076,1
0.003519713,1
0.0028065862,1
0.003256257,1
0.0020839293,1
0.0037620503,1
0.0038352173,1
0.0033978652,1
0.0048708045,1
0.0040621334,1
0.0038892424,1
0.0038795788,1
0.0033903345,0
0.004507603,1
0.0028975783,1
0.0038845283,1
0.003339852,1
0.0030881027,1
0.0036523843,1
0.0037712613,1
0.0035061745,1
0.002347857,1
0.0038645428,1
0.0036015012,1
