preds,labels
0.30109492,0
0.27935827,0
0.3327655,0
0.16988024,0
0.5128937,0
0.15668571,0
0.18081589,0
0.3443213,0
0.17466412,0
0.1936459,0
0.33163652,0
0.091335714,0
0.20016272,0
0.18359394,0
0.10658952,0
0.3532114,0
0.12570623,0
0.3167136,0
0.1208487,0
0.25642052,0
0.3637371,0
0.4489937,0
0.14500247,0
0.1435956,0
0.15394497,0
0.38768467,0
0.3983286,0
0.087164395,0
0.37947345,0
0.09713802,0
0.27876553,0
0.084803365,0
0.1536705,0
0.07490418,0
0.2096196,0
0.28176656,0
0.1343569,0
0.43343526,0
0.16951393,0
0.18463854,0
0.1965653,0
0.4108385,0
0.067408375,0
0.25987393,0
0.1981329,0
0.070212476,0
0.34103158,0
0.32676798,0
0.28041887,0
0.43479827,0
0.24833931,0
0.3688725,0
0.13526575,0
0.14235851,0
0.031180322,0
0.6157362,0
0.114091,0
0.37571594,0
0.07270313,0
0.30150408,0
0.15167592,0
0.27134827,0
0.10411188,0
0.45448625,0
0.4637582,0
0.13313785,0
0.3247649,0
0.5048742,0
0.3358739,0
0.38245967,0
0.43925285,0
0.12332876,0
0.24809386,0
0.6917884,0
0.18398544,0
0.08355704,0
0.35164815,0
0.16992225,0
0.21898511,0
0.3409907,0
0.14248395,0
0.31253207,0
0.36464548,0
0.42721552,0
0.47338578,0
0.32375455,0
0.44296086,0
0.08033254,0
0.5253868,0
0.10262771,0
0.3711574,0
0.14430137,0
0.4734353,0
0.14403239,0
0.2990188,0
0.22601026,0
0.17380245,0
0.24254401,0
0.41432208,0
0.16807161,0
0.2190783,0
0.23214254,0
0.40279272,0
0.2424669,0
0.2691958,0
0.22099411,0
0.30868655,0
0.213921,0
0.29235756,0
0.07527787,0
0.37214512,0
0.06664912,0
0.43906054,0
0.46506512,0
0.2180963,1
0.6221635,1
0.490402,1
0.45029038,1
0.32962638,1
0.26615173,1
0.36630037,1
0.121437095,1
0.19181475,1
0.67423975,1
0.33250594,1
0.25447872,1
0.3773782,1
0.32278082,1
0.3619602,1
0.27924982,1
0.42193705,1
0.374857,1
0.39354134,1
0.31579146,1
0.24332403,1
0.664357,1
0.55946225,1
0.18326259,1
0.6177909,1
0.19339979,1
0.15277587,1
0.1727365,1
0.42195126,1
0.570453,1
0.3140756,1
0.15059379,1
0.50115234,1
0.48139986,1
0.47634748,1
0.5294388,1
0.34553546,1
0.5190152,1
0.6384236,1
0.24701548,1
0.5506865,1
0.43706515,1
