preds,labels
0.8967981,1
0.5284346,0
0.6237539,1
0.6904339,1
0.75447816,1
0.79850703,1
0.7355014,1
0.8079989,1
0.6613179,1
0.6532838,1
0.5912503,1
0.5137545,1
0.70954067,1
0.85210764,1
0.6551339,1
0.60556215,0
0.64074445,1
0.6433731,0
0.5761133,1
0.7861248,1
0.69725084,0
0.7256076,1
0.7740693,1
0.76718926,1
0.77890325,1
0.65664476,1
0.7231834,0
0.58550143,0
0.7196224,1
0.60021996,0
0.7704344,1
0.8082514,1
0.6103826,1
0.7415114,1
0.83578086,1
0.69366246,1
0.50352275,1
0.86553055,1
0.71815425,1
0.67480665,1
0.76575774,1
0.5859702,1
0.57942796,1
0.7470557,1
0.67725056,0
0.87248236,1
0.7290068,1
0.7801748,1
0.51573837,1
0.46644774,1
0.7962672,1
0.6723721,1
0.7721005,1
0.70343643,1
0.8091606,1
0.7150046,1
0.5365343,0
0.7583899,1
0.6875546,1
0.740849,0
0.3181571,0
0.86002064,1
0.44329345,1
0.68681866,1
0.49956375,1
0.6664539,1
0.580941,1
0.7489811,1
0.7119414,1
