preds,labels
0.22932817,0
0.15736362,0
0.21720102,0
0.2694766,0
0.3428075,0
0.20463797,0
0.33580124,0
0.21974345,0
0.37383753,0
0.092647605,0
0.28052902,0
0.24944466,0
0.19254802,0
0.20442842,0
0.34890977,0
0.3666949,0
0.12114132,0
0.27793503,0
0.2428418,0
0.31965002,0
0.17005597,0
0.1438645,0
0.32114366,0
0.2636136,0
0.3289851,0
0.42304054,0
0.27651268,0
0.16862188,0
0.26077056,0
0.25606942,0
0.18272595,0
0.31490898,0
0.3574684,0
0.38502467,0
0.15466139,0
0.4933345,0
0.28790632,0
0.0916068,0
0.31031242,0
0.16334026,0
0.35914025,0
0.2925964,0
0.42784834,0
0.36568812,0
0.19013835,0
0.3451454,0
0.192716,0
0.19769146,0
0.34912372,0
0.20987847,0
0.21070372,0
0.295676,0
0.15207672,0
0.13436043,0
0.3989903,0
0.2044423,0
0.27793106,0
0.32263026,0
0.1626773,0
0.30675226,0
0.16771843,0
0.25465038,0
0.28320676,0
0.114634715,0
0.13417594,0
0.20099689,0
0.12448684,0
0.24103446,0
0.23287192,0
0.45427743,0
0.2920203,0
0.36841175,0
0.22440034,0
0.2800775,0
0.23922913,0
0.250906,0
0.2632856,0
0.2935836,0
0.2111575,0
0.18608066,0
0.24119692,0
0.3460961,0
0.25390443,0
0.17153654,0
0.29296714,0
0.23069061,0
0.2514456,0
0.29334798,0
0.27117652,0
0.31654912,0
0.22716978,0
0.26734123,0
0.10263886,0
0.32644352,0
0.35622695,0
0.31226727,0
0.4048107,0
0.15386309,0
0.27053455,0
0.19537774,0
0.14875811,0
0.16440336,0
0.31746188,0
0.28957483,0
0.093683794,0
0.26783222,0
0.07141063,0
0.10796368,0
0.3565445,0
0.23565763,0
0.29241985,0
0.29696256,0
0.36230403,0
0.18728277,1
0.13931984,1
0.25504726,1
0.39615187,1
0.3362617,1
0.36082208,1
0.3891059,1
0.38613385,1
0.35211653,1
0.16044776,1
0.36872977,1
0.37014335,1
0.47607082,1
0.4313144,1
0.40015745,1
0.41161403,1
0.3659122,1
0.24463534,1
0.40836295,1
0.162732,1
0.39512107,1
0.42003816,1
0.18671793,1
0.2390683,1
0.32768935,1
0.38086662,1
0.35886264,1
0.41695973,1
0.40913865,1
0.2670588,1
0.2957392,1
0.2935495,1
0.12546176,1
0.21303882,1
0.41265604,1
0.4249438,1
0.23264953,1
0.4697213,1
0.19504127,1
0.18468377,1
0.15833499,1
0.29645395,1
0.31686708,1
