preds,labels
0.0052489964,0
0.001558181,0
0.0013032719,1
0.004326905,1
0.0020945228,1
0.0016419961,0
0.00193421,1
0.0014312273,1
0.0035274227,1
0.0019477776,1
0.0012054045,1
0.0017054885,1
0.0045098276,1
0.001420543,1
0.0018233208,1
0.001302933,0
0.0021986305,1
0.0014285309,0
0.0031864,1
0.0012780029,0
0.0014915057,1
0.001215967,0
0.0013313968,0
0.0015092285,0
0.0015565827,0
0.0018170127,0
0.0017885615,0
0.0012900846,1
0.0025337015,0
0.0014445764,0
0.0012144229,1
0.002447664,0
0.001408735,1
0.0022140653,1
0.001300649,0
0.0015615831,1
0.0018707729,1
0.002164077,0
0.0014368342,1
0.0015662074,0
0.0014716566,1
0.0025204085,0
0.0015957818,0
0.0028200273,0
0.0012277272,0
0.0014706791,0
0.0020933272,1
0.0012779966,0
0.0013791411,0
0.0025022682,1
0.0023192626,1
0.0023349826,0
0.0013749257,0
0.0015482993,0
0.0020775094,0
0.0015818947,0
0.0049298126,1
0.00179543,0
0.0013387193,0
0.0017463753,1
0.0057118023,0
0.0013217444,0
0.001793729,0
0.0012674212,1
0.0023385382,1
0.0031444489,0
0.0026646052,0
0.0011742323,0
0.001622672,0
0.0015279687,0
0.0020113767,1
0.0015306625,1
0.0022248563,1
0.0035017189,1
0.002185096,0
0.0024955736,0
0.0013825698,1
0.0014834045,0
0.0018409002,1
0.0014212441,0
0.0026554107,0
0.002300256,0
0.0021758585,0
0.0016155891,0
0.0029311345,0
0.0013659921,0
0.0014850114,1
0.0013198833,0
0.0013256122,0
0.0012938578,0
0.0012619047,1
0.0023016236,0
0.0013701353,1
0.0021891454,0
0.0012713753,0
0.0016824119,1
0.0017149324,1
0.0013770271,0
0.0014917975,1
0.0031795567,0
0.0014902279,1
0.0019368278,1
0.002623775,1
0.0013563619,1
0.0012506315,1
0.002871477,0
0.002445827,1
0.0017516419,1
0.0013807807,0
0.001623967,0
0.0034111259,1
0.0013225995,0
0.0015581867,0
0.0016277302,1
0.00501716,0
0.0020873637,0
0.0013680471,0
0.001939244,0
0.0029691185,1
0.0012586097,1
0.0019513624,1
0.0017659524,1
0.0027466035,0
0.0035120565,1
0.0022190476,1
0.0020461588,1
0.0028646472,1
0.0023011158,1
0.0016764394,1
0.0014178093,0
0.0015852436,1
0.0014133385,1
0.0018839272,1
0.0013176975,0
0.0015825877,1
0.0011908236,0
0.001565682,1
0.0035387136,1
0.001305794,1
0.0022510784,0
0.0015210678,0
0.0017116801,1
0.0014079902,0
0.002443766,0
0.0013782037,0
0.0013721309,0
0.0016508816,1
0.0014665728,0
0.0013966812,0
0.0014313603,0
0.0015534348,0
0.0039850925,1
0.0022660585,1
0.0014696285,0
0.0018492244,0
0.0017012171,0
0.0015950014,0
0.0013864831,0
0.0015961326,1
0.0012540563,0
0.002557961,1
0.0054921266,1
0.0031597642,0
0.0021540446,0
0.0026784176,0
0.0013830425,0
0.0014693844,0
0.0033019807,0
0.0013859681,0
0.0021003191,0
0.0019370113,1
0.0060836654,1
0.001841029,0
0.003218142,1
0.0027514407,0
0.004496408,1
0.0016880842,1
0.0015540301,0
0.0019542314,1
0.0020470768,1
0.0025529044,1
0.0017701966,0
0.00254012,0
0.0018974445,0
0.0013640965,0
0.002876854,1
0.0015422232,1
0.0026502085,1
0.0023032385,0
0.0016761532,0
0.0014328898,1
0.001503123,0
0.0012300084,0
0.0018720381,0
0.0012683746,0
0.0021800208,1
0.0013285786,1
0.0014979086,0
0.0015022809,0
0.0016439563,0
0.0021119113,0
0.0043383683,0
0.002415352,0
0.0037894754,0
0.0038418882,1
0.0027472614,0
0.0013806181,0
0.0015333124,1
