preds,labels
0.0013111257,1
0.002049697,0
0.002137713,0
0.010798525,1
0.009873472,1
0.012281185,1
0.011234767,1
0.0015434286,1
0.012056552,1
0.0020898145,1
0.0013753104,1
0.0028550003,1
0.009243644,1
0.0014220959,0
0.0013649592,1
0.001924011,1
0.002896709,1
0.0026248086,0
0.0054687033,1
0.0027426975,0
0.0015107393,1
0.0014976867,1
0.0022625988,1
0.0013681453,0
0.002467424,1
0.00355801,1
0.002048796,1
0.0019699463,1
0.0027371133,1
0.0026398012,1
0.0017517833,1
0.008326368,1
0.002373675,1
0.0020830857,1
0.0024018115,1
0.0023160302,1
0.001814737,0
0.0016927855,1
0.001599091,1
0.0018096183,0
0.010866299,1
0.0019226632,1
0.00193169,1
0.0017471516,0
0.0013870273,0
0.009215788,1
0.0098407045,0
0.0017733758,1
0.0011330413,0
0.0033916857,1
0.009950612,1
0.008348754,1
0.0014037832,1
0.0013102059,1
0.0046358034,1
0.0015477194,1
0.0019927043,1
0.0013249152,1
0.0015166744,0
0.0021649385,1
0.010441801,1
0.009164877,1
0.0019432467,1
0.002819918,0
0.0074251844,1
0.008151017,1
0.003475342,1
0.002707637,1
0.01008489,1
