preds,labels
0.0019654303,0
0.0026274566,1
0.0033627322,1
0.003322633,1
0.0027540573,1
0.003078788,1
0.0030153072,1
0.0026080129,1
0.002370127,0
0.0026514228,1
0.0018583316,0
0.0020461034,0
0.002328521,1
0.0020836683,0
0.0024895852,1
0.002713528,1
0.0021034265,1
0.0021726429,0
0.0030297537,1
0.002588093,1
0.0026813606,1
0.002290783,1
0.0024978495,1
0.0033173182,1
0.0027254054,1
0.002768083,1
0.002943301,1
0.0035596876,1
0.0022719698,1
0.0014417284,1
0.0025183961,1
0.0025063646,1
0.003240689,1
0.0024749483,0
0.002450319,1
0.0024171516,0
0.0025435765,1
0.002682151,1
0.003233546,1
0.0028068977,1
0.0031048206,0
0.0033311562,1
0.002216673,0
0.0027701794,1
0.0025805696,0
0.0020333505,1
0.0020369824,1
0.0026388727,1
0.002702619,0
0.00310826,1
0.0023648425,1
0.0020015964,1
0.0024896304,1
0.001957267,0
0.0027106863,1
0.0024932888,1
0.0028629787,1
0.0031053827,1
0.002249537,1
0.0026392268,1
0.0024753164,1
0.0023322352,1
0.0020782065,1
0.0033646147,1
0.0027804652,1
0.0023384828,1
0.0032116466,1
0.0026075556,0
0.0023621044,0
0.0024034937,1
0.002374154,1
0.003399679,1
