preds,labels
0.10317906,0
0.29601774,1
0.27659512,0
0.124497406,0
0.83107954,1
0.10150161,0
0.05370815,0
0.07687981,0
0.264498,1
0.89881843,1
0.3568106,1
0.6184563,1
0.74845916,1
0.1201253,0
0.773932,1
0.10222967,0
0.08548541,0
0.47343087,1
0.12665856,0
0.039886355,0
0.10345901,0
0.21213794,0
0.39776412,0
0.14306436,0
0.1582058,0
0.09171123,0
0.1434929,0
0.17092276,0
0.845383,1
0.59787023,1
0.12250169,0
0.1773864,0
0.06460103,0
0.9663752,1
0.40591255,0
0.88298917,1
0.14760901,0
0.28494295,0
0.12621629,0
0.10478117,0
0.12977628,0
0.1502746,0
0.862581,1
0.945911,1
0.04932066,0
0.5197738,1
0.67291963,1
0.31730872,0
0.1083754,0
0.9570803,1
0.04204693,0
0.89080894,1
0.5419245,1
0.93702596,1
0.11418739,0
0.09861459,0
0.16181985,0
0.13823986,0
0.13288552,0
0.21669225,0
0.10674135,0
0.16764417,0
0.6136997,1
0.28770253,0
0.94296956,1
0.117089495,0
0.08591925,0
0.1066928,0
0.1820697,0
0.074541844,0
0.14957988,0
0.24022004,0
0.10934361,0
0.38535035,0
0.12466503,0
0.10191603,0
0.093850404,0
0.121590845,0
0.23929219,0
0.22346725,1
0.13995804,0
0.25184482,1
0.12915426,0
0.18904543,0
0.090768844,0
0.061253466,0
0.26870722,0
0.48341408,1
0.9630294,1
0.15571563,1
0.15242779,1
0.06511394,0
0.8116267,1
0.0793829,0
0.2337117,0
0.32798257,0
0.108356856,0
0.111669146,0
0.094874,0
0.687022,1
0.3182292,0
0.9417191,1
0.6422129,1
0.23674028,0
0.18607584,0
0.14588997,0
0.0891267,0
0.11293725,0
0.5092622,1
0.10881077,0
0.8445645,1
0.18174751,0
0.6508321,1
0.108616725,0
0.73277754,1
0.9363368,1
0.24899885,0
0.13546395,0
0.92572564,1
0.27018872,0
0.19014919,0
0.6048615,1
0.08857116,0
0.6045318,1
0.07158443,0
0.053711694,0
0.28706077,0
0.07943785,0
0.17832106,0
0.1192321,0
0.26950717,0
0.13624893,0
0.16779768,0
0.12376884,0
0.034350514,0
0.07048189,0
0.108610675,0
0.36449596,0
0.07409127,0
0.090048835,0
0.96207875,1
0.18533532,0
0.20791988,0
0.074850194,0
0.8926727,1
0.15020485,0
0.10173119,0
0.108477436,0
0.142555,0
0.14106403,0
0.08448125,0
0.08742827,0
0.41064546,0
0.10421635,0
0.96259254,1
0.97809726,1
