preds,labels
0.0046471925,0
0.010378501,1
0.005876671,1
0.001975955,0
0.0014706464,0
0.0035805386,1
0.0013340558,0
0.0014464341,0
0.0056224377,1
0.0061028055,1
0.001894529,0
0.0010998491,0
0.0012287047,0
0.0062146406,1
0.0014612502,0
0.0018813527,0
0.00916059,1
0.007874107,1
0.011665432,1
0.0019494605,0
0.003928176,1
0.005509939,1
0.0055328384,1
0.0046900045,0
0.0013433574,0
0.004334277,1
0.004851224,1
0.0036562711,1
0.008260418,1
0.0039875754,0
0.0022974547,0
0.0018767471,0
0.011453178,1
0.0042858217,1
0.008570798,1
0.006810191,1
0.004004418,0
0.0018849017,0
0.0015339233,0
0.001564904,0
0.0026815135,1
0.0048344657,1
0.0013328514,0
0.0028773618,1
0.0021467407,0
0.008144517,1
0.006935028,1
0.0017221872,0
0.0017414732,0
0.00589097,1
0.0023610436,1
0.0019555113,0
0.0015535323,0
0.0020051696,0
0.007981579,1
0.001354804,0
0.001603258,0
0.005452567,1
0.001808943,0
0.01120706,1
0.006503667,1
0.0016749182,0
0.0019254903,0
0.007844884,1
0.0018188253,0
0.005804294,1
0.0015556993,0
0.0017999107,0
0.0018744003,0
0.0017664635,0
0.0071955733,1
0.0018443594,0
0.0053299214,1
0.0021305834,1
0.006497087,1
0.005918651,1
0.0015022146,0
0.0009821162,0
0.0056099556,1
0.0015006814,0
0.0074391896,1
0.008479082,1
0.004051224,1
0.0017725308,1
0.0018997465,0
0.008725565,1
0.00453415,1
0.0057222433,1
0.0019144132,0
0.006874308,1
0.0016996944,0
0.012379585,1
0.0022170732,0
0.004347658,1
0.0020147813,0
0.0018279582,0
0.0070345798,1
0.0069694533,1
0.00490646,1
0.0010701928,0
0.0040697805,0
0.0018963916,0
0.0017412741,0
0.0019343123,0
0.0024760899,1
0.008016433,1
0.0011768455,0
0.0020083783,0
0.0033428306,0
0.00838047,1
0.0053470246,1
0.0022621395,0
0.006011159,1
0.01036085,1
0.0012487373,0
0.0019097172,0
0.0029456627,1
0.010151808,1
0.010800901,1
0.0012860895,0
0.0043246523,0
0.001390223,0
0.004825433,0
0.0016720315,0
0.0090433005,1
0.0016896236,0
0.0019202847,0
0.004645198,1
0.007854133,1
0.0025953487,0
0.0013540622,0
0.0015323972,0
0.0042301673,1
0.0018485727,0
0.0032358477,1
0.0011153119,0
0.0025459575,0
0.0019142079,0
0.0017024247,0
0.0019120589,0
0.00561437,1
0.0019060334,0
0.0016225257,0
0.0023981633,0
0.0010658232,0
0.00596995,1
0.0036084568,1
0.007240775,1
0.008751628,1
0.0015187813,0
0.0018657673,0
0.0017065477,0
0.008995334,1
0.0071101235,1
0.00186036,0
0.0050251647,1
0.010370191,1
0.0017703456,0
0.008015525,1
0.004602073,1
0.00344277,0
0.0019081293,0
0.010111785,1
0.0019741026,0
0.0022089027,0
0.0023275765,0
0.0017894636,0
0.0018914088,0
0.0055288863,0
0.0053410362,0
0.004432913,0
0.0019069003,0
0.0017809703,0
0.00906179,1
0.0019163869,0
0.001033541,0
0.0012788372,0
0.0018294533,0
0.00189897,0
0.0015662948,0
0.006857064,1
0.0016717797,0
0.0018886147,0
0.0019154855,0
0.0019071304,0
0.0014402785,0
0.0063679204,1
0.0019107623,0
0.009703379,1
0.00574143,1
0.009081802,1
0.002859719,1
0.0021150718,0
0.008613452,1
0.008158314,1
0.0054283678,0
0.005958651,1
0.0037286836,1
0.0067852964,1
0.008666337,1
0.0032790015,1
