preds,labels
0.68041766,0
0.6471763,0
0.35433808,0
0.28315735,0
0.31407467,0
0.19952309,0
0.26716408,0
0.1705643,0
0.77548116,0
0.7792571,0
0.41147488,0
0.30657727,0
0.36066693,0
0.7961253,0
0.5082779,0
0.5224898,0
0.41607016,0
0.62559134,0
0.38875645,0
0.47028002,0
0.29185143,0
0.51022416,0
0.32607433,0
0.4359461,0
0.30013433,0
0.11492617,0
0.42219383,0
0.40789366,0
0.4362746,0
0.13240588,0
0.16401552,0
0.07791412,0
0.44680554,0
0.13370651,0
0.23552796,0
0.34244862,0
0.22960573,0
0.2907882,0
0.5139599,0
0.3233521,0
0.40775576,0
0.14120908,0
0.2510665,0
0.28198835,0
0.507391,0
0.0855934,0
0.29890573,0
0.26075768,0
0.36163026,0
0.57636094,0
0.60593843,0
0.23043671,0
0.43310153,0
0.2516828,0
0.14873444,0
0.05861882,0
0.65734994,0
0.5487476,0
0.08431765,0
0.38952202,0
0.15765116,0
0.15752739,0
0.3330423,0
0.28739822,0
0.30545846,0
0.25086737,0
0.6915376,1
0.4385124,1
0.8318071,1
0.8463775,1
0.17625383,1
0.40568197,1
0.5891498,1
0.72103775,1
0.616509,1
0.645482,1
0.5347211,1
0.8248506,1
0.80510587,1
0.70419616,1
0.6817229,1
0.405119,1
0.732203,1
0.785016,1
0.5495078,1
0.7044795,1
0.562754,1
0.5516461,1
0.56437844,1
0.8649205,1
0.78187335,1
0.9151944,1
0.76374966,1
0.8867737,1
0.5343832,1
0.66000986,1
0.7954785,1
0.6298074,1
0.6678434,1
0.4977225,1
0.51916,1
0.36586294,1
0.58231527,1
0.86475736,1
0.397583,1
0.6402036,1
0.40025517,1
0.72549266,1
0.49818933,1
0.6533456,1
0.66755664,1
0.42611006,1
0.774396,1
0.87765676,1
0.54891473,1
0.38064238,1
0.7275673,1
0.62131953,1
0.7155581,1
0.4868249,1
0.50697047,1
0.26960385,1
0.6373867,1
0.70916235,1
0.7901324,1
0.78325295,1
0.53777605,1
0.6075992,1
0.816701,1
0.3665342,1
0.3817992,1
0.4735397,0
0.7012194,0
0.56761664,0
0.6664802,0
0.4220577,0
0.35173425,0
0.67129725,0
0.5196032,0
0.4461327,0
0.25647092,0
0.35700896,0
0.29885143,0
0.58858395,0
0.391999,0
0.14076482,0
0.25797257,0
0.118831515,0
0.5871951,0
0.68392736,0
0.4207035,1
0.41813165,1
0.41762298,1
0.84946615,1
0.86657804,1
0.4316935,1
0.6556945,1
0.5059084,1
0.41844663,1
0.43344107,1
0.272333,1
0.44024423,0
0.50535566,0
0.60649896,0
0.2646341,0
0.116444856,0
0.5556438,0
0.36284223,0
0.4567035,0
0.18784156,0
0.50237644,0
0.21358629,0
0.40262002,0
0.21376006,0
0.39926553,0
0.21459529,0
0.57632273,0
0.33298397,0
0.123880506,0
0.27761036,0
0.3048874,0
0.73810905,0
0.41861203,0
0.58833635,0
0.1858589,0
0.2977991,0
0.6505914,0
0.31506583,0
0.6378681,1
0.25029668,1
0.7099293,1
0.5014715,1
0.90555453,1
0.9580956,1
0.89063275,1
0.42254853,1
